text,label
"Please put together a comprehensive summary of this week's sales, listing the top 10 sales associates and the total sales by store.",Reporting / SQL Based
"Can you arrange a report summarizing this week's sales, with emphasis on the top 10 sales associates and the total sales per store?",Reporting / SQL Based
Could you provide a list of our top 10 best-selling brands for this month?,Reporting / SQL Based
Please share which brands are our top 10 sellers this month.,Reporting / SQL Based
I’d appreciate it if you could inform me about the top 10 brands with the highest sales this month.,Reporting / SQL Based
Can you tell me which brands made it to the top 10 in sales this month?,Reporting / SQL Based
I need to know our top 10 best-selling brands for the month; can you provide that information?,Reporting / SQL Based
Please identify the top 10 brands that have sold the most this month.,Reporting / SQL Based
Can you list our 10 best-performing brands for this month?,Reporting / SQL Based
What are the top 10 best-selling brands in our lineup this month?,Reporting / SQL Based
Could you specify which brands are our top sellers this month?,Reporting / SQL Based
Please outline the top 10 brands with the highest sales volumes this month.,Reporting / SQL Based
I'm interested in knowing our top 10 best-selling brands this month. Could you list them?,Reporting / SQL Based
Please detail which brands have been our top 10 best sellers this month.,Reporting / SQL Based
Can you provide the names of the top 10 brands that outsold others this month?,Reporting / SQL Based
Who are our top 10 best-selling brands for this current month?,Reporting / SQL Based
I would like to see a report on the top 10 best-selling brands this month.,Reporting / SQL Based
Please clarify which brands are in the top 10 for sales this month.,Reporting / SQL Based
Could you send me the list of our top 10 best-selling brands this month?,Reporting / SQL Based
What brands have achieved top 10 sales rankings this month?,Reporting / SQL Based
Can you disclose our top 10 highest-selling brands for this month?,Reporting / SQL Based
I'm requesting a summary of the top 10 best-selling brands this month.,Reporting / SQL Based
Please enumerate the brands that are our top sellers this month.,Reporting / SQL Based
Can you provide insights into our top 10 best-selling brands this month?,Reporting / SQL Based
Please let me know our top 10 brands based on this month’s sales data.,Reporting / SQL Based
I'd appreciate knowing which brands have topped our sales charts this month.,Reporting / SQL Based
Could you highlight the top 10 best-selling brands we've had this month?,Reporting / SQL Based
Can you give me a list of the customer birthdays happening next week at store B?,Reporting / SQL Based
"I need a list of all customer birthdays at store B for next week, please.",Reporting / SQL Based
Please generate a list of next week’s customer birthdays specifically for store B.,Reporting / SQL Based
Could you provide a list detailing the customer birthdays at store B during the coming week?,Reporting / SQL Based
I’d like to see a list of the upcoming week’s customer birthdays at store B.,Reporting / SQL Based
Please produce a list of customer birthdays for next week at store B.,Reporting / SQL Based
Can you prepare a list showing next week’s customer birthdays at store B?,Reporting / SQL Based
Provide me with a list of customer birthdays occurring next week at store B.,Reporting / SQL Based
I require a list of the customer birthdays scheduled for next week at store B.,Reporting / SQL Based
Show me a list of the customer birthdays for the upcoming week at store B.,Reporting / SQL Based
Could you compile a list of next week’s customer birthdays at store B?,Reporting / SQL Based
Please outline the customer birthdays at store B for next week.,Reporting / SQL Based
I'm interested in a list of next week’s customer birthdays at store B.,Reporting / SQL Based
Can you furnish a detailed list of customer birthdays next week at store B?,Reporting / SQL Based
Generate a list of customer birthdays for the forthcoming week at store B.,Reporting / SQL Based
Please provide a comprehensive list of next week’s customer birthdays at store B.,Reporting / SQL Based
Could you present a list of customer birthdays for next week only for store B?,Reporting / SQL Based
I need a concise list of the customer birthdays happening next week at store B.,Reporting / SQL Based
Please draft a list of next week’s customer birthdays for store B.,Reporting / SQL Based
Can you provide a rundown of which customers have birthdays next week at store B?,Reporting / SQL Based
Display a list of next week's customer birthdays at store B.,Reporting / SQL Based
Kindly create a list of the upcoming customer birthdays next week at store B.,Reporting / SQL Based
I would appreciate a list of customer birthdays for the next week at store B.,Reporting / SQL Based
Please put together a list of next week’s customer birthdays in store B.,Reporting / SQL Based
Can you arrange a report listing the customer birthdays for next week at store B?,Reporting / SQL Based
Could you display a list of all open layaways in my store?,Reporting / SQL Based
